tweet,brand_product,sentiment,tweet_tokens,hashtag_count,mention_count,weblink_count,tweet_length,punct_count
"RT @mention Hey #sxsw exhibitors, why not capture your booth experience with a Retrollect disc? Most popular disc wins iPad 2! {link}",iPad,0,"['rt', 'mention', 'hey', 'sxsw', 'exhibitor', 'capture', 'booth', 'experience', 'retrollect', 'disc', 'popular', 'disc', 'win', 'ipad', '2', 'link']",1,1,1,22,3
RT @mention Hey #SXSW how bout donating all this $ your spending on the new #iPad to Japan. Do you REALLY need that thing?,iPad,0,"['rt', 'mention', 'hey', 'sxsw', 'bout', 'donating', 'spending', 'new', 'ipad', 'japan', 'really', 'need', 'thing']",2,1,0,23,3
RT @mention Hey #sxsw presenters & attendees! Here are tips on how to show presentations on the #iPad and #iPhone {link},iPad,0,"['rt', 'mention', 'hey', 'sxsw', 'presenter', 'attendee', 'tip', 'show', 'presentation', 'ipad', 'iphone', 'link']",3,1,1,20,2
RT @mention Hey #SXSW- ers RT @mention RT @mention Last day to get the #LP Austin iPhone app for free {link} #travel,iPad or iPhone App,1,"['rt', 'mention', 'hey', 'sxsw', 'er', 'rt', 'mention', 'rt', 'mention', 'last', 'day', 'get', 'lp', 'austin', 'iphone', 'app', 'free', 'link', 'travel']",3,3,1,22,1
"RT @mention Hey #vufinders, awesome new update for @mention #iphone app {link} 3X speedup for object tagging (outside #sxsw conf hours :-)",iPad or iPhone App,1,"['rt', 'mention', 'hey', 'vufinders', 'awesome', 'new', 'update', 'mention', 'iphone', 'app', 'link', '3x', 'speedup', 'object', 'tagging', 'outside', 'sxsw', 'conf', 'hour', '']",3,2,1,21,5
RT @mention Hey all you lucky ducks headed to #SXSW want to win an iPad? @mention (client) is giving one away. Details here: {link} #SXSWi,iPad,1,"['rt', 'mention', 'hey', 'lucky', 'duck', 'headed', 'sxsw', 'want', 'win', 'ipad', 'mention', 'client', 'giving', 'one', 'away', 'detail', 'link', 'sxswi']",2,2,1,25,5
"RT @mention Hey Austin, know a little about #iPhone or #Android, love music & wanna make $20/hour during #SXSW? (Sure...)",iPhone,0,"['rt', 'mention', 'hey', 'austin', 'know', 'little', 'iphone', 'android', 'love', 'music', 'wanna', 'make', '20hour', 'sxsw', 'sure']",3,1,0,19,11
"RT @mention Hey Austin, know a little about #iPhone or #Android, love music & wanna make $20/hour during #SXSW? Please let me know.",iPhone,0,"['rt', 'mention', 'hey', 'austin', 'know', 'little', 'iphone', 'android', 'love', 'music', 'wanna', 'make', '20hour', 'sxsw', 'please', 'let', 'know']",3,1,0,22,7
RT @mention Hey foodies: if you're in Austin for SXSW download the new ARW iphone/android app and use it as a guide to dine while you're in town! #SXSW,iPad or iPhone App,1,"['rt', 'mention', 'hey', 'foodie', 'youre', 'austin', 'sxsw', 'download', 'new', 'arw', 'iphoneandroid', 'app', 'use', 'guide', 'dine', 'youre', 'town', 'sxsw']",1,1,0,29,5
"RT @mention Hey if you're at #sxsw, try out the early iPhone/android beta of Hitchery and let us know what you think! {link}",iPhone,0,"['rt', 'mention', 'hey', 'youre', 'sxsw', 'try', 'early', 'iphoneandroid', 'beta', 'hitchery', 'let', 'u', 'know', 'think', 'link']",1,1,1,23,4
"RT @mention Hey, #SxSW attendees. Summon your own town car when party hopping with an iPhone and @mention Nothin_ (cont) {link}",iPhone,0,"['rt', 'mention', 'hey', 'sxsw', 'attendee', 'summon', 'town', 'car', 'party', 'hopping', 'iphone', 'mention', 'nothin', 'cont', 'link']",1,2,1,21,5
"RT @mention Hey, Apple fans! Get a peek at the space that's slated to be a pop-up #SXSW Apple Store tomorrow: {link}",Apple,0,"['rt', 'mention', 'hey', 'apple', 'fan', 'get', 'peek', 'space', 'thats', 'slated', 'popup', 'sxsw', 'apple', 'store', 'tomorrow', 'link']",1,1,1,22,5
"RT @mention Hey, if you're at #SXSW check out my pals @mention They're crucial dudes.Just fuckin' google to see when they're playing or whatever",Google,0,"['rt', 'mention', 'hey', 'youre', 'sxsw', 'check', 'pal', 'mention', 'theyre', 'crucial', 'dudesjust', 'fuckin', 'google', 'see', 'theyre', 'playing', 'whatever']",1,2,0,24,6
"RT @mention Hey, you lucky dogs at #SXSW with iPads -- check out the Holler Gram app: {link}",iPad,1,"['rt', 'mention', 'hey', 'lucky', 'dog', 'sxsw', 'ipads', 'check', 'holler', 'gram', 'app', 'link']",1,1,1,17,4
"RT @mention Hi! If you accidentally took my iPad from the #techi set #pepsicostage, 
would you please return it to me? #sxsw",iPad,0,"['rt', 'mention', 'hi', 'accidentally', 'took', 'ipad', 'techi', 'set', 'pepsicostage', 'would', 'please', 'return', 'sxsw']",3,1,0,22,3
"RT @mention Hi! If you accidentally took my iPad from the #techi set #pepsicostage, 
would you please return it to me? #sxsw {link}",iPad,0,"['rt', 'mention', 'hi', 'accidentally', 'took', 'ipad', 'techi', 'set', 'pepsicostage', 'would', 'please', 'return', 'sxsw', 'link']",3,1,1,23,3
RT @mention Hipster or hobo? Only way to tell is the iPhone. #sxsw,iPhone,0,"['rt', 'mention', 'hipster', 'hobo', 'way', 'tell', 'iphone', 'sxsw']",1,1,0,13,2
RT @mention Hipsters w/ oversized earphones pluged into the new IPAD make me happy that Texas has such loose gun laws #SXSW,iPad,0,"['rt', 'mention', 'hipster', 'w', 'oversized', 'earphone', 'pluged', 'new', 'ipad', 'make', 'happy', 'texas', 'loose', 'gun', 'law', 'sxsw']",1,1,0,22,1
"RT @mention Hiring marketers, designers, creatives, social media pros... Come see #Aquent booth 1415 #SXSW trade show. You might win iPad 2",iPad,0,"['rt', 'mention', 'hiring', 'marketer', 'designer', 'creatives', 'social', 'medium', 'pro', 'come', 'see', 'aquent', 'booth', '1415', 'sxsw', 'trade', 'show', 'might', 'win', 'ipad', '2']",2,1,0,22,7
RT @mention Historical photo mashup with Google maps at {link} #SXSW,Google,0,"['rt', 'mention', 'historical', 'photo', 'mashup', 'google', 'map', 'link', 'sxsw']",1,1,1,11,0
RT @mention Hitlantis for the iPad. Cool song explorer app. Hitlantis.com. #sxsw #musicviz,iPad or iPhone App,1,"['rt', 'mention', 'hitlantis', 'ipad', 'cool', 'song', 'explorer', 'app', 'hitlantiscom', 'sxsw', 'musicviz']",2,1,0,13,4
"RT @mention Hm? Do we need another 1? RT @mention Google to Launch Major New Social Network Called Circles, Possibly Today {link} #sxsw",Other Google product or service,0,"['rt', 'mention', 'hm', 'need', 'another', '1', 'rt', 'mention', 'google', 'launch', 'major', 'new', 'social', 'network', 'called', 'circle', 'possibly', 'today', 'link', 'sxsw']",1,2,1,23,3
RT @mention Hmm... the sxsw.com/interactive/live stream isn't ipad/mobile compatible. Maybe next year. #sxsw,iPad,0,"['rt', 'mention', 'hmm', 'sxswcominteractivelive', 'stream', 'isnt', 'ipadmobile', 'compatible', 'maybe', 'next', 'year', 'sxsw']",1,1,0,13,10
"RT @mention Hmmmm..... RT @mention Google to Launch Major New Social Network, ""Circles"" -possibly Today {link} #sxsw",Google,0,"['rt', 'mention', 'hmmmm', 'rt', 'mention', 'google', 'launch', 'major', 'new', 'social', 'network', 'circle', 'possibly', 'today', 'link', 'sxsw']",1,2,1,17,9
RT @mention HOBO WITH A SHOTGUN iPhone game {link} #sxsw,iPhone,0,"['rt', 'mention', 'hobo', 'shotgun', 'iphone', 'game', 'link', 'sxsw']",1,1,1,10,0
RT @mention Holla! RT @mention At google party. Best ever! Get your butt over here. #sxsw,Google,1,"['rt', 'mention', 'holla', 'rt', 'mention', 'google', 'party', 'best', 'ever', 'get', 'butt', 'sxsw']",1,2,0,16,4
"RT @mention holy smokes, ipad2 replacing my flip cam as default video capture device. beautiful. elegant. apple. #sxsw",iPad,1,"['rt', 'mention', 'holy', 'smoke', 'ipad2', 'replacing', 'flip', 'cam', 'default', 'video', 'capture', 'device', 'beautiful', 'elegant', 'apple', 'sxsw']",1,1,0,18,5
"RT @mention Homeless guy in front of Apple pop-up store here at #sxsw is holding a sign that says, ""Need money for iPad 2""",iPad,0,"['rt', 'mention', 'homeless', 'guy', 'front', 'apple', 'popup', 'store', 'sxsw', 'holding', 'sign', 'say', 'need', 'money', 'ipad', '2']",1,1,0,24,4
"RT @mention Hoot New Blog post:HootSuite Mobile for #SXSW~Updates for iPhone,BlackBerry,Android {link}",iPhone,0,"['rt', 'mention', 'hoot', 'new', 'blog', 'posthootsuite', 'mobile', 'sxswupdates', 'iphoneblackberryandroid', 'link']",1,1,1,12,4
"RT @mention Hoot! New Blog post: HootSuite Mobile for #SXSW ~ Updates for iPhone, BlackBerry & Android {link}",iPhone,0,"['rt', 'mention', 'hoot', 'new', 'blog', 'post', 'hootsuite', 'mobile', 'sxsw', 'update', 'iphone', 'blackberry', 'android', 'link']",1,1,1,16,5
"RT @mention HootSuite Mobile for #SXSW ~ Updates for iPhone, BlackBerry & Android {link} via @mention",iPhone,0,"['rt', 'mention', 'hootsuite', 'mobile', 'sxsw', 'update', 'iphone', 'blackberry', 'android', 'link', 'via', 'mention']",1,2,1,14,3
RT @mention Hope they leave it up after #SXSW RT @mention Apple Opening Pop-Up Store In Austin For SXSW {link} by @mention,Apple,0,"['rt', 'mention', 'hope', 'leave', 'sxsw', 'rt', 'mention', 'apple', 'opening', 'popup', 'store', 'austin', 'sxsw', 'link', 'mention']",1,3,1,22,1
RT @mention Hot Pot from Google for mobile maps is a 'very' interesting new app. #sxsw #sxswi,Android App,1,"['rt', 'mention', 'hot', 'pot', 'google', 'mobile', 'map', 'interesting', 'new', 'app', 'sxsw', 'sxswi']",2,1,0,17,3
RT @mention Hotpot #google #marissameyer what is next #Clevelandsteamer. #sxsw,Google,0,"['rt', 'mention', 'hotpot', 'google', 'marissameyer', 'next', 'clevelandsteamer', 'sxsw']",4,1,0,10,1
RT @mention How Cool is this! #Apple opening a temporary store for the #iPad2 launch and #SXSW {link} #sxswh,Apple,1,"['rt', 'mention', 'cool', 'apple', 'opening', 'temporary', 'store', 'ipad2', 'launch', 'sxsw', 'link', 'sxswh']",4,1,1,19,1
RT @mention How could Murphy USA better serve you inside Google Maps on your phone? -Google is announcing great features in v5 #SXSW,Google,1,"['rt', 'mention', 'could', 'murphy', 'usa', 'better', 'serve', 'inside', 'google', 'map', 'phone', 'google', 'announcing', 'great', 'feature', 'v5', 'sxsw']",1,1,0,23,2
RT @mention How many of you are in Austin? Follow @mention to find out what our Googlers are up to at #sxsw {link},Google,0,"['rt', 'mention', 'many', 'austin', 'follow', 'mention', 'find', 'googlers', 'sxsw', 'link']",1,2,1,23,1
RT @mention How the hell am I supposed to get the new IPad when I am stumbling around Austin during #SXSW #notwinning,iPad,0,"['rt', 'mention', 'hell', 'supposed', 'get', 'new', 'ipad', 'stumbling', 'around', 'austin', 'sxsw', 'notwinning']",2,1,0,22,0
RT @mention How to design for baby boomers: DON'T. John McRee on #iPad design #sxsw #yourmom,iPad,0,"['rt', 'mention', 'design', 'baby', 'boomer', 'dont', 'john', 'mcree', 'ipad', 'design', 'sxsw', 'yourmom']",3,1,0,16,3
RT @mention How to improve website rankings: Advice from Google & Bing at #SXSW {link},Google,1,"['rt', 'mention', 'improve', 'website', 'ranking', 'advice', 'google', 'bing', 'sxsw', 'link']",1,1,1,14,2
RT @mention How to improve website rankings: Advice from Google & Bing at #SXSW {link} via @mention,Google,0,"['rt', 'mention', 'improve', 'website', 'ranking', 'advice', 'google', 'bing', 'sxsw', 'link', 'via', 'mention']",1,2,1,16,2
"RT @mention HUZZAH! RT @mention ""Google before you tweet"" is the new ""think before you speak."" - Mark Belinsky, #911tweets panel at #SXSW. #umassjour",Google,1,"['rt', 'mention', 'huzzah', 'rt', 'mention', 'google', 'tweet', 'new', 'think', 'speak', 'mark', 'belinsky', '911tweets', 'panel', 'sxsw', 'umassjour']",3,2,0,23,9
"RT @mention I Added Linkedin =) - HootSuite Mobile for #SXSW ~ Updates for iPhone, BlackBerry & Android {link}",iPhone,0,"['rt', 'mention', 'added', 'linkedin', 'hootsuite', 'mobile', 'sxsw', 'update', 'iphone', 'blackberry', 'android', 'link']",1,1,1,15,6
RT @mention I also function as an iPad. @mention There sure are a lot of ipads on this flight. And @mention #NerdsUnite #sxsw,iPad,1,"['rt', 'mention', 'also', 'function', 'ipad', 'mention', 'sure', 'lot', 'ipads', 'flight', 'mention', 'nerdsunite', 'sxsw']",2,3,0,23,2
RT @mention I can't wait to see what @mention 's been up to! @mention big news {link} #google #circles #sxsw,Google,1,"['rt', 'mention', 'cant', 'wait', 'see', 'mention', 'mention', 'big', 'news', 'link', 'google', 'circle', 'sxsw']",3,3,1,20,3
"RT @mention I cant wait to give the SAMSUNG people a demo of my horrible, terrible Google Nexus S phone at #sxsw",Other Google product or service,0,"['rt', 'mention', 'cant', 'wait', 'give', 'samsung', 'people', 'demo', 'horrible', 'terrible', 'google', 'nexus', 'phone', 'sxsw']",1,1,0,22,1
RT @mention I convinced myself not to upgrade to iPad 2. But then I just held one at the #SxSW trade show... and failed my willpower check.,iPad,1,"['rt', 'mention', 'convinced', 'upgrade', 'ipad', '2', 'held', 'one', 'sxsw', 'trade', 'show', 'failed', 'willpower', 'check']",1,1,0,27,5
RT @mention I don't know why you would do original content ONLY for anything in today's world.(And the iPad 2 is better.) Barry Diller #SXSW,iPad,1,"['rt', 'mention', 'dont', 'know', 'would', 'original', 'content', 'anything', 'today', 'worldand', 'ipad', '2', 'better', 'barry', 'diller', 'sxsw']",1,1,0,25,6
"RT @mention I feel like my iPhone: Always on, always doing something, running out of battery fast. #sxsw",iPhone,0,"['rt', 'mention', 'feel', 'like', 'iphone', 'always', 'always', 'something', 'running', 'battery', 'fast', 'sxsw']",1,1,0,18,4
RT @mention I got turkey! RT @mention Random Apple Fan just bought lunch for everyone in line at #SXSW Popup Apple Store #ipad2 cc/ @mention,Apple,1,"['rt', 'mention', 'got', 'turkey', 'rt', 'mention', 'random', 'apple', 'fan', 'bought', 'lunch', 'everyone', 'line', 'sxsw', 'popup', 'apple', 'store', 'ipad2', 'cc', 'mention']",2,3,0,25,2
RT @mention I had to pull out my iPhone and look busy to fit in at the sxsw badge line today. 400 people shuffling along staring at their phones. #sxsw,iPhone,1,"['rt', 'mention', 'pull', 'iphone', 'look', 'busy', 'fit', 'sxsw', 'badge', 'line', 'today', '400', 'people', 'shuffling', 'along', 'staring', 'phone', 'sxsw']",1,1,0,30,2
RT @mention I have yet to walk into a conference room where it doesn't look like an Apple ad. You'd think there was nothing else. #SXSW,Apple,0,"['rt', 'mention', 'yet', 'walk', 'conference', 'room', 'doesnt', 'look', 'like', 'apple', 'ad', 'youd', 'think', 'nothing', 'else', 'sxsw']",1,1,0,26,4
RT @mention I hope everyone has an awesome weekend at #SXSW! I know @mention is giving away some great Apple prizes.,Apple,1,"['rt', 'mention', 'hope', 'everyone', 'awesome', 'weekend', 'sxsw', 'know', 'mention', 'giving', 'away', 'great', 'apple', 'prize']",1,2,0,21,2
RT @mention I hope everyone RSVP'd for the temporary downtown Austin Apple store for #SXSW.,Apple,0,"['rt', 'mention', 'hope', 'everyone', 'rsvpd', 'temporary', 'downtown', 'austin', 'apple', 'store', 'sxsw']",1,1,0,15,2
"RT @mention I just fell asleep for 2 hours with my eyes open, staring into the #SXSW stream on my iPad 2. {link}",iPad,1,"['rt', 'mention', 'fell', 'asleep', '2', 'hour', 'eye', 'open', 'staring', 'sxsw', 'stream', 'ipad', '2', 'link']",1,1,1,23,2
RT @mention I just found BBQ sauce on my iPad - tech and Texas really do come together here! #SXSW,iPad,0,"['rt', 'mention', 'found', 'bbq', 'sauce', 'ipad', 'tech', 'texas', 'really', 'come', 'together', 'sxsw']",1,1,0,19,2
RT @mention I know it's #SXSW because my iPhone has started lying to me about its signal strength.,iPhone,0,"['rt', 'mention', 'know', 'sxsw', 'iphone', 'started', 'lying', 'signal', 'strength']",1,1,0,18,2
"RT @mention I left my WHITE iPhone 4G in a cab in Austin at #SXSW

Internet, please help.",iPhone,0,"['rt', 'mention', 'left', 'white', 'iphone', '4g', 'cab', 'austin', 'sxsw', 'internet', 'please', 'help']",1,1,0,18,2
"RT @mention I may not have invites to all the ""cool"" #sxsw #sxswi parties, but I do have two iPhone chargers in my pocket, so you'll be happy to see me!",iPhone,0,"['rt', 'mention', 'may', 'invite', 'cool', 'sxsw', 'sxswi', 'party', 'two', 'iphone', 'charger', 'pocket', 'youll', 'happy', 'see']",2,1,0,31,6
"RT @mention I mean, sliced bread is great. But google bread is going to be revolutionary. #sxsw",Google,1,"['rt', 'mention', 'mean', 'sliced', 'bread', 'great', 'google', 'bread', 'going', 'revolutionary', 'sxsw']",1,1,0,17,3
RT @mention I think #Google lost their way by caring too much about their business (instead of their users) Tim O'Reilly #sxsw #pnid,Google,0,"['rt', 'mention', 'think', 'google', 'lost', 'way', 'caring', 'much', 'business', 'instead', 'user', 'tim', 'oreilly', 'sxsw', 'pnid']",3,1,0,23,3
RT @mention I think my effing hubby is in line for an #iPad 2. Can someone point him towards the line-up for wife number #2. #sxswi #sxsw,iPad,0,"['rt', 'mention', 'think', 'effing', 'hubby', 'line', 'ipad', '2', 'someone', 'point', 'towards', 'lineup', 'wife', 'number', '2', 'sxswi', 'sxsw']",4,1,0,27,3
RT @mention I was going to mock the tech-nerds for coming to #sxsw only to stand in a 4-hour line for an iPad 2. Then I remembered me and horror movies.,iPad,0,"['rt', 'mention', 'going', 'mock', 'technerds', 'coming', 'sxsw', 'stand', '4hour', 'line', 'ipad', '2', 'remembered', 'horror', 'movie']",1,1,0,31,4
RT @mention I will be in Austin this weekend @mention #SXSW supporting Smarty Ears' launch of new iPad apps for Speech Therapy {link} #sxswh #sxsh,iPad or iPhone App,0,"['rt', 'mention', 'austin', 'weekend', 'mention', 'sxsw', 'supporting', 'smarty', 'ear', 'launch', 'new', 'ipad', 'apps', 'speech', 'therapy', 'link', 'sxswh', 'sxsh']",3,2,1,25,1
